unix_ms,frame,world_pos_x,world_pos_y,world_pos_z,center_screen_pos_x,center_screen_pos_y,center_screen_pos_z,left_screen_pos_x,left_screen_pos_y,left_screen_pos_z,right_screen_pos_x,right_screen_pos_y,right_screen_pos_z
1765412173194,17664,-0.01845552,1.469064,0.445573,761.8864,989.9394,0.4566374,828.117,989.9394,0.4566373,772.1179,989.9396,0.4566373
1765412173208,17665,-0.01845552,1.469064,0.445573,761.9993,989.9302,0.4565787,828.1783,989.9301,0.4565787,772.1719,989.9302,0.4565787
1765412173222,17666,-0.01845552,1.469064,0.445573,762.2463,989.748,0.456535,828.3071,989.7478,0.4565349,772.2954,989.748,0.456535
1765412173235,17667,-0.01845552,1.469064,0.445573,762.6041,989.4684,0.4565071,828.4915,989.4684,0.456507,772.4764,989.4681,0.4565071
1765412173249,17668,-0.01845552,1.469064,0.445573,763.1058,989.0398,0.4564985,828.7482,989.0398,0.4564985,772.732,989.0398,0.4564985
1765412173263,17669,-0.01845552,1.469064,0.445573,763.3748,988.7178,0.4564704,828.8873,988.7181,0.4564704,772.8676,988.7184,0.4564704
1765412173277,17670,-0.01845552,1.469064,0.445573,763.6592,988.4298,0.4564392,829.0344,988.4298,0.4564392,773.0109,988.4298,0.4564392
1765412173291,17671,-0.01845552,1.469064,0.445573,763.7817,988.1051,0.4563969,829.0995,988.1049,0.456397,773.0708,988.1051,0.4563969
1765412173305,17672,-0.01845552,1.469064,0.445573,763.7897,987.8,0.4563446,829.1068,987.7996,0.4563446,773.0717,987.7999,0.4563446
1765412173319,17673,-0.01845552,1.469064,0.445573,763.8984,987.4807,0.4563074,829.1646,987.4807,0.4563074,773.1249,987.4805,0.4563075
1765412173333,17674,-0.01845552,1.469064,0.445573,763.8354,987.1923,0.456276,829.1343,987.1923,0.456276,773.0909,987.192,0.4562761
1765412173346,17675,-0.01845552,1.469064,0.445573,763.9418,986.9816,0.4562608,829.1896,986.9816,0.4562607,773.1442,986.9818,0.4562608
1765412173360,17676,-0.01845552,1.469064,0.445573,764.1817,986.8069,0.4562601,829.3121,986.8067,0.4562602,773.2667,986.8065,0.4562602
1765412173374,17677,-0.01845552,1.469064,0.445573,764.259,986.7144,0.456257,829.3517,986.7141,0.4562571,773.306,986.7143,0.4562571
1765412173388,17678,-0.01845552,1.469064,0.445573,764.2742,986.6178,0.4562619,829.3592,986.6178,0.456262,773.314,986.6178,0.456262
1765412173402,17679,-0.01845552,1.469064,0.445573,764.3765,986.4247,0.4562842,829.4101,986.4246,0.4562842,773.3676,986.4246,0.4562842
1765412173416,17680,-0.01845552,1.469064,0.445573,764.5916,986.0356,0.4563077,829.5184,986.0356,0.4563077,773.4788,986.0356,0.4563077
1765412173430,17681,-0.01845552,1.469064,0.445573,764.8481,985.707,0.4563226,829.6484,985.7073,0.4563226,773.6107,985.707,0.4563226
1765412173444,17682,-0.01845552,1.469064,0.445573,765.2582,985.2557,0.4563777,829.8545,985.2559,0.4563779,773.8235,985.2561,0.4563776
1765412173457,17683,-0.01845552,1.469064,0.445573,765.5782,985.0599,0.4564381,830.0142,985.0599,0.4564382,773.9907,985.0595,0.4564382
1765412173471,17684,-0.01845552,1.469064,0.445573,765.9622,984.6281,0.4565306,830.2045,984.6281,0.4565305,774.1923,984.6281,0.4565305
1765412173485,17685,-0.01845552,1.469064,0.445573,766.5288,984.3713,0.4566144,830.4888,984.3713,0.4566144,774.4868,984.3713,0.4566144
1765412173499,17686,-0.01845552,1.469064,0.445573,766.8886,984.0359,0.4567003,830.6671,984.0361,0.4567004,774.6757,984.0361,0.4567004
1765412173513,17687,-0.01845552,1.469064,0.445573,767.123,983.8984,0.4567378,830.7845,983.8984,0.4567378,774.7977,983.8987,0.4567378
1765412173527,17688,-0.01845552,1.469064,0.445573,767.332,983.7679,0.4567522,830.8903,983.7679,0.4567522,774.9053,983.7682,0.4567522
1765412173541,17689,-0.01845552,1.469064,0.445573,767.6224,983.451,0.4567813,831.0369,983.451,0.4567814,775.0554,983.4512,0.4567813
1765412173555,17690,-0.01845552,1.469064,0.445573,767.8946,983.0156,0.4568304,831.1729,983.0158,0.4568304,775.1974,983.0156,0.4568304
1765412173569,17691,-0.01845552,1.469064,0.445573,768.1732,982.5938,0.4568734,831.3124,982.5934,0.4568734,775.3423,982.5938,0.4568734
1765412173582,17692,-0.01845552,1.469064,0.445573,768.3535,982.3528,0.4568921,831.4033,982.3526,0.4568921,775.4354,982.3528,0.456892
1765412173596,17693,-0.01845552,1.469064,0.445573,768.5907,982.3621,0.4568862,831.5248,982.3621,0.4568862,775.5562,982.3624,0.4568862
1765412173610,17694,-0.01845552,1.469064,0.445573,768.7043,982.5325,0.4568656,831.5841,982.5323,0.4568655,775.6129,982.5323,0.4568656
1765412173624,17695,-0.01845552,1.469064,0.445573,768.7495,982.9146,0.4568127,831.6104,982.9146,0.4568126,775.6328,982.9146,0.4568127
1765412173638,17696,-0.01845552,1.469064,0.445573,768.8405,983.3151,0.4567478,831.6608,983.3149,0.4567479,775.6753,983.3149,0.4567479
1765412173652,17697,-0.01845552,1.469064,0.445573,768.9847,983.5121,0.4567013,831.7373,983.5119,0.4567012,775.746,983.5119,0.4567012
1765412173666,17698,-0.01845552,1.469064,0.445573,769.1109,983.6307,0.4566481,831.805,983.6306,0.4566481,775.8072,983.6307,0.4566481
1765412173680,17699,-0.01845552,1.469064,0.445573,769.3087,983.795,0.4565885,831.9097,983.795,0.4565884,775.9045,983.7952,0.4565885
1765412173694,17700,-0.01845552,1.469064,0.445573,769.4164,983.9492,0.4565279,831.9684,983.9495,0.4565279,775.9558,983.9495,0.4565279
1765412173708,17701,-0.01845552,1.469064,0.445573,769.6093,984.1991,0.4564598,832.071,984.1991,0.4564598,776.0501,984.1991,0.4564598
1765412173722,17702,-0.01845552,1.469064,0.445573,769.7496,984.5242,0.4564182,832.1452,984.524,0.4564182,776.1192,984.524,0.4564182
1765412173735,17703,-0.01845552,1.469064,0.445573,769.9092,984.7708,0.4563797,832.2291,984.7708,0.4563797,776.1983,984.7709,0.4563797
1765412173749,17704,-0.01845552,1.469064,0.445573,770.0477,984.8124,0.4563342,832.3026,984.8122,0.4563342,776.2662,984.8122,0.4563343
1765412173763,17705,-0.01845552,1.469064,0.445573,770.0851,984.6799,0.4562844,832.3248,984.6797,0.4562844,776.2823,984.6794,0.4562845
1765412173777,17706,-0.01845552,1.469064,0.445573,770.1142,984.5009,0.4562429,832.342,984.5012,0.4562429,776.2946,984.5012,0.456243
1765412173791,17707,-0.01845552,1.469064,0.445573,770.1104,984.3307,0.4562058,832.3425,984.331,0.4562057,776.2904,984.3307,0.4562057
1765412173805,17708,-0.01845552,1.469064,0.445573,770.161,984.1708,0.4561661,832.3707,984.1708,0.4561662,776.3137,984.171,0.4561662
1765412173819,17709,-0.01845552,1.469064,0.445573,770.1404,984.1229,0.4560937,832.3647,984.1229,0.4560938,776.2988,984.1229,0.4560937
1765412173832,17710,-0.01845552,1.469064,0.445573,770.0838,984.163,0.4560005,832.3415,984.163,0.4560006,776.2642,984.163,0.4560005
1765412173846,17711,-0.01845552,1.469064,0.445573,770.0174,984.0797,0.4559216,832.3124,984.0801,0.4559215,776.2253,984.0797,0.4559215
1765412173860,17712,-0.01845552,1.469064,0.445573,769.9556,984.1112,0.4558447,832.2856,984.1112,0.4558447,776.1891,984.1112,0.4558448
1765412173874,17713,-0.01845552,1.469064,0.445573,769.9481,984.1937,0.4557728,832.2862,984.194,0.4557728,776.1808,984.1937,0.4557728
1765412173888,17714,-0.01845552,1.469064,0.445573,769.9891,984.2797,0.4556966,832.3119,984.2797,0.4556967,776.1971,984.2795,0.4556967
1765412173902,17715,-0.01845552,1.469064,0.445573,770.0342,984.2712,0.4556313,832.3389,984.2712,0.4556314,776.2161,984.2712,0.4556312
1765412173916,17716,-0.01845552,1.469064,0.445573,770.0544,984.2188,0.4555567,832.3538,984.2185,0.4555566,776.2218,984.2188,0.4555566
1765412173930,17717,-0.01845552,1.469064,0.445573,770.0215,984.2593,0.4554659,832.3426,984.2595,0.455466,776.1994,984.2593,0.4554659
1765412173944,17718,-0.01845552,1.469064,0.445573,770.0441,984.2499,0.4553904,832.3588,984.2499,0.4553903,776.2064,984.2499,0.4553904
1765412173958,17719,-0.01845552,1.469064,0.445573,770.0343,984.3069,0.4553182,832.3582,984.3066,0.4553183,776.1969,984.3069,0.4553183
1765412173971,17720,-0.01845552,1.469064,0.445573,770.015,984.4514,0.4552469,832.3528,984.4514,0.455247,776.1826,984.4514,0.4552469
1765412173985,17721,-0.01845552,1.469064,0.445573,769.9216,984.6717,0.4551696,832.3099,984.6717,0.4551696,776.1301,984.6717,0.4551696
1765412173999,17722,-0.01845552,1.469064,0.445573,769.818,984.9276,0.4550945,832.2615,984.9274,0.4550946,776.0726,984.9276,0.4550945
1765412174013,17723,-0.01845552,1.469064,0.445573,769.7858,985.215,0.455008,832.2505,985.2145,0.455008,776.0509,985.2147,0.455008
1765412174027,17724,-0.01845552,1.469064,0.445573,769.6202,985.4206,0.4549125,832.1719,985.4208,0.4549126,775.9605,985.4205,0.4549126
1765412174041,17725,-0.01845552,1.469064,0.445573,769.4158,985.543,0.4548193,832.0732,985.5429,0.4548193,775.8503,985.543,0.4548193
1765412174054,17726,-0.01845552,1.469064,0.445573,769.0599,985.6294,0.4547483,831.8959,985.6292,0.4547484,775.6642,985.6294,0.4547484
1765412174068,17727,-0.01845552,1.469064,0.445573,768.8087,985.9346,0.4546766,831.7722,985.9346,0.4546768,775.5315,985.9342,0.4546767
1765412174082,17728,-0.01845552,1.469064,0.445573,768.6501,986.021,0.4546292,831.6941,986.021,0.4546291,775.4476,986.021,0.4546292
1765412174097,17729,-0.01845552,1.469064,0.445573,768.5817,985.8419,0.4545922,831.6614,985.8419,0.4545923,775.4104,985.8419,0.4545923
1765412174110,17730,-0.01845552,1.469064,0.445573,768.5176,985.6638,0.4545248,831.6329,985.664,0.4545247,775.3734,985.664,0.4545246
1765412174124,17731,-0.01845552,1.469064,0.445573,768.5867,985.3682,0.454461,831.6721,985.3682,0.454461,775.4047,985.3682,0.454461
1765412174138,17732,-0.01845552,1.469064,0.445573,768.6851,985.0859,0.4544039,831.7259,985.0859,0.4544038,775.4515,985.0856,0.454404
1765412174152,17733,-0.01845552,1.469064,0.445573,768.9157,984.9299,0.4543814,831.845,984.9299,0.4543814,775.5678,984.9302,0.4543815
1765412174166,17734,-0.01845552,1.469064,0.445573,769.1216,984.8694,0.4543655,831.9511,984.8691,0.4543655,775.6719,984.8694,0.4543656
1765412174180,17735,-0.01845552,1.469064,0.445573,769.3242,984.7589,0.4543585,832.055,984.7589,0.4543585,775.775,984.7589,0.4543585
1765412174194,17736,-0.01845552,1.469064,0.445573,769.4432,984.5949,0.4543513,832.1162,984.5952,0.4543513,775.8353,984.5949,0.4543514
1765412174208,17737,-0.01845552,1.469064,0.445573,769.4321,984.5339,0.45434,832.1113,984.5339,0.45434,775.829,984.5339,0.4543399
1765412174221,17738,-0.01845552,1.469064,0.445573,769.4558,984.5823,0.4542988,832.1259,984.5825,0.4542988,775.8385,984.5823,0.4542988
1765412174235,17739,-0.01845552,1.469064,0.445573,769.4668,984.6216,0.4542583,832.134,984.6216,0.4542583,775.8416,984.6219,0.4542583
1765412174249,17740,-0.01845552,1.469064,0.445573,769.541,984.428,0.4542507,832.1724,984.428,0.4542508,775.879,984.428,0.4542507
1765412174263,17741,-0.01845552,1.469064,0.445573,769.6172,984.038,0.4542556,832.211,984.0378,0.4542555,775.9182,984.0378,0.4542555
1765412174277,17742,-0.01845552,1.469064,0.445573,769.7305,983.5802,0.4542755,832.2676,983.5798,0.4542756,775.9773,983.5801,0.4542756
1765412174291,17743,-0.01845552,1.469064,0.445573,769.8546,982.9854,0.454325,832.3278,982.9856,0.4543251,776.0437,982.9856,0.4543251
1765412174305,17744,-0.01845552,1.469064,0.445573,769.9827,982.1053,0.4544067,832.3883,982.1053,0.4544066,776.1142,982.1053,0.4544067
1765412174319,17745,-0.01845552,1.469064,0.445573,770.2354,980.9942,0.4544722,832.5132,980.9937,0.4544724,776.2473,980.9939,0.4544723
1765412174333,17746,-0.01845552,1.469064,0.445573,770.5013,979.6944,0.4545625,832.6434,979.6944,0.4545625,776.3886,979.6944,0.4545625
1765412174347,17747,-0.01845552,1.469064,0.445573,770.7125,978.2496,0.4546976,832.7429,978.2496,0.4546975,776.5048,978.2498,0.4546977
1765412174361,17748,-0.01845552,1.469064,0.445573,770.803,976.4733,0.4548871,832.7773,976.4733,0.4548871,776.5627,976.4733,0.4548871
1765412174375,17749,-0.01845552,1.469064,0.445573,770.9808,973.9796,0.4551297,832.8531,973.9796,0.4551297,776.6685,973.9796,0.4551297
1765412174389,17750,-0.01845552,1.469064,0.445573,771.109,970.3358,0.4554298,832.9001,970.3358,0.4554299,776.7525,970.3358,0.4554299
1765412174402,17751,-0.01845552,1.469064,0.445573,771.1713,966.1421,0.4557595,832.9116,966.1423,0.4557595,776.8046,966.1421,0.4557595
1765412174416,17752,-0.01845552,1.469064,0.445573,771.3126,961.4271,0.4560855,832.9637,961.4271,0.4560856,776.8968,961.4271,0.4560856
1765412174430,17753,-0.01845552,1.469064,0.445573,771.4728,956.7316,0.456406,833.0258,956.7314,0.456406,776.9983,956.7314,0.456406
1765412174444,17754,-0.01845552,1.469064,0.445573,771.506,951.5001,0.4567903,833.0192,951.5001,0.4567903,777.0388,951.5004,0.4567903
1765412174457,17755,-0.01845552,1.469064,0.445573,771.8729,945.2846,0.4572493,833.1784,945.2848,0.4572493,777.2542,945.2848,0.4572493
1765412174471,17756,-0.01845552,1.469064,0.445573,772.1283,938.0714,0.4577323,833.2793,938.0714,0.4577323,777.4141,938.0714,0.4577323
1765412174485,17757,-0.01845552,1.469064,0.445573,772.6973,929.9198,0.4582452,833.5385,929.9198,0.4582452,777.7359,929.9198,0.4582452
1765412174499,17758,-0.01845552,1.469064,0.445573,773.2194,920.6974,0.4587571,833.7739,920.6974,0.4587571,778.0336,920.6974,0.4587571
1765412174513,17759,-0.01845552,1.469064,0.445573,773.8161,910.6605,0.4592382,834.0494,910.6605,0.4592382,778.3674,910.6605,0.4592382
1765412174527,17760,-0.01845552,1.469064,0.445573,774.4819,899.2101,0.4597159,834.3604,899.2101,0.459716,778.7363,899.2101,0.459716
1765412174541,17761,-0.01845552,1.469064,0.445573,775.2592,886.6402,0.4601058,834.7338,886.6406,0.4601058,779.1567,886.6402,0.4601058
1765412174555,17762,-0.01845552,1.469064,0.445573,776.1503,872.3815,0.4604754,835.1664,872.3815,0.4604753,779.634,872.3815,0.4604752
1765412174569,17763,-0.01845552,1.469064,0.445573,776.971,857.8872,0.4607368,835.5697,857.8872,0.4607368,780.0688,857.8872,0.4607368
1765412174582,17764,-0.01845552,1.469064,0.445573,778.1131,843.09,0.4609266,836.1413,843.0897,0.4609266,780.6633,843.0897,0.4609266
1765412174596,17765,-0.01845552,1.469064,0.445573,779.2914,827.376,0.4609692,836.7404,827.3758,0.4609692,781.2676,827.376,0.4609693
1765412174610,17766,-0.01845552,1.469064,0.445573,780.78,810.3362,0.4608045,837.5103,810.3359,0.4608045,782.0176,810.3362,0.4608045
1765412174624,17767,-0.01845552,1.469064,0.445573,781.9126,792.2236,0.4603804,838.1141,792.2238,0.4603804,782.5703,792.2236,0.4603804
1765412174638,17768,-0.01845552,1.469064,0.445573,783.3427,774.6029,0.4598484,838.8765,774.6029,0.4598483,783.2684,774.6029,0.4598483
1765412174652,17769,-0.01845552,1.469064,0.445573,784.968,759.0935,0.4594305,839.7316,759.0935,0.4594306,784.0729,759.0931,0.4594305
1765412174666,17770,-0.01845552,1.469064,0.445573,786.7888,745.6086,0.4590726,840.6829,745.6086,0.4590726,784.9808,745.6084,0.4590726
1765412174680,17771,-0.01845552,1.469064,0.445573,788.7677,734.4067,0.4588279,841.7082,734.4067,0.4588279,785.9764,734.4066,0.4588279
1765412174694,17772,-0.01845552,1.469064,0.445573,790.7277,724.8991,0.4586552,842.7194,724.8991,0.4586552,786.9666,724.8989,0.4586551
1765412174708,17773,-0.01845552,1.469064,0.445573,792.911,716.1183,0.4584646,843.8457,716.1183,0.4584646,788.0698,716.1183,0.4584646
1765412174721,17774,-0.01845552,1.469064,0.445573,794.758,707.9473,0.458167,844.8068,707.9473,0.458167,788.9947,707.9473,0.458167
1765412174735,17775,-0.01845552,1.469064,0.445573,796.564,700.2472,0.4577878,845.752,700.2472,0.4577878,789.8937,700.2472,0.4577878
1765412174749,17776,-0.01845552,1.469064,0.445573,798.152,694.1473,0.4575466,846.5775,694.1471,0.4575467,790.6897,694.1471,0.4575467
1765412174763,17777,-0.01845552,1.469064,0.445573,799.8442,689.1725,0.4574048,847.4502,689.1725,0.4574048,791.545,689.1725,0.4574047
1765412174777,17778,-0.01845552,1.469064,0.445573,801.0712,685.9547,0.457443,848.0743,685.9547,0.457443,792.1739,685.955,0.457443
1765412174791,17779,-0.01845552,1.469064,0.445573,802.329,683.7844,0.4575431,848.7104,683.7842,0.4575432,792.8221,683.7842,0.4575432
1765412174805,17780,-0.01845552,1.469064,0.445573,803.3356,682.062,0.4576639,849.217,682.0623,0.4576638,793.3434,682.062,0.4576638
1765412174819,17781,-0.01845552,1.469064,0.445573,804.3131,680.4711,0.4577071,849.7135,680.4711,0.4577071,793.8452,680.4709,0.4577071
1765412174833,17782,-0.01845552,1.469064,0.445573,805.1126,678.9993,0.4577091,850.1215,678.9993,0.457709,794.2535,678.9993,0.457709
1765412174846,17783,-0.01845552,1.469064,0.445573,805.7205,677.6269,0.4576948,850.4327,677.6269,0.4576948,794.563,677.6271,0.4576948
1765412174860,17784,-0.01845552,1.469064,0.445573,806.3105,676.6304,0.4577767,850.7291,676.6304,0.4577766,794.8693,676.6304,0.4577767
1765412174874,17785,-0.01845552,1.469064,0.445573,806.7305,676.0123,0.4578239,850.9406,676.0123,0.4578238,795.0865,676.0123,0.4578239
1765412174888,17786,-0.01845552,1.469064,0.445573,807.14,676.0236,0.4579328,851.1429,676.0233,0.4579328,795.3022,676.0236,0.4579328
1765412174902,17787,-0.01845552,1.469064,0.445573,807.517,676.6895,0.4581109,851.3246,676.6895,0.4581109,795.5056,676.6895,0.4581109
1765412174916,17788,-0.01845552,1.469064,0.445573,807.7354,677.6874,0.4582502,851.4276,677.6874,0.4582502,795.6256,677.6874,0.4582502
1765412174930,17789,-0.01845552,1.469064,0.445573,807.9327,678.9714,0.4583743,851.5208,678.9712,0.4583743,795.7339,678.9714,0.4583743
1765412174944,17790,-0.01845552,1.469064,0.445573,808.0865,680.5448,0.4585421,851.5892,680.5448,0.4585421,795.8226,680.545,0.4585421
1765412174957,17791,-0.01845552,1.469064,0.445573,808.3008,682.1365,0.4587439,851.6863,682.1365,0.4587439,795.9443,682.1365,0.4587439
1765412174971,17792,-0.01845552,1.469064,0.445573,808.3852,683.5276,0.4589009,851.7198,683.5276,0.4589009,795.9969,683.5274,0.4589009
1765412174985,17793,-0.01845552,1.469064,0.445573,808.5086,684.6994,0.4590154,851.776,684.6994,0.4590154,796.0669,684.6994,0.4590154
1765412174999,17794,-0.01845552,1.469064,0.445573,808.5854,685.8599,0.4591233,851.8086,685.8599,0.4591233,796.1127,685.8599,0.4591233
1765412175013,17795,-0.01845552,1.469064,0.445573,808.8055,686.8997,0.4592193,851.9152,686.8997,0.4592193,796.2309,686.8994,0.4592193
1765412175027,17796,-0.01845552,1.469064,0.445573,808.9919,687.8702,0.4593134,852.0047,687.8702,0.4593134,796.3318,687.87,0.4593134
1765412175041,17797,-0.01845552,1.469064,0.445573,809.2395,688.6467,0.4593737,852.1273,688.6467,0.4593737,796.4618,688.6467,0.4593737
1765412175054,17798,-0.01845552,1.469064,0.445573,809.3706,689.1445,0.459368,852.1946,689.1445,0.459368,796.5284,689.1443,0.459368
1765412175068,17799,-0.01845552,1.469064,0.445573,809.4841,689.5988,0.4593485,852.2538,689.5988,0.4593485,796.5851,689.5986,0.4593485
1765412175082,17800,-0.01845552,1.469064,0.445573,809.6687,690.2126,0.4593562,852.3475,690.2126,0.4593562,796.6799,690.2124,0.4593562
1765412175096,17801,-0.01845552,1.469064,0.445573,809.9319,690.793,0.4593712,852.481,690.793,0.4593712,796.8151,690.793,0.4593712
1765412175110,17802,-0.01845552,1.469064,0.445573,810.3705,691.2754,0.4593837,852.7042,691.2756,0.4593837,797.0399,691.2754,0.4593837
1765412175124,17803,-0.01845552,1.469064,0.445573,810.7174,691.7626,0.4594195,852.8792,691.7628,0.4594195,797.2192,691.7628,0.4594195
1765412175138,17804,-0.01845552,1.469064,0.445573,811.1039,692.1403,0.4594537,853.0744,692.1403,0.4594537,797.4186,692.1403,0.4594536
1765412175152,17805,-0.01845552,1.469064,0.445573,811.5681,692.2899,0.4594496,853.3118,692.2897,0.4594496,797.6553,692.2899,0.4594496
1765412175166,17806,-0.01845552,1.469064,0.445573,811.9238,692.2881,0.4594338,853.4942,692.2881,0.4594337,797.8359,692.2881,0.4594338
1765412175180,17807,-0.01845552,1.469064,0.445573,812.3337,692.6013,0.4594699,853.7014,692.6015,0.4594699,798.0474,692.6013,0.4594699
1765412175193,17808,-0.01845552,1.469064,0.445573,812.8459,692.9582,0.45952,853.9598,692.9584,0.4595201,798.312,692.9584,0.4595201
1765412175207,17809,-0.01845552,1.469064,0.445573,813.6198,693.2903,0.4595761,854.3516,693.2905,0.4595762,798.7104,693.2905,0.4595761
1765412175221,17810,-0.01845552,1.469064,0.445573,814.2425,693.7082,0.4596812,854.6632,693.7082,0.4596812,799.0348,693.7082,0.4596812
1765412175235,17811,-0.01845552,1.469064,0.445573,814.8998,693.9683,0.4597701,854.9933,693.9683,0.4597701,799.3757,693.9683,0.4597701
1765412175249,17812,-0.01845552,1.469064,0.445573,815.618,693.9647,0.4598132,855.3574,693.9647,0.4598132,799.7451,693.9645,0.4598132
1765412175263,17813,-0.01845552,1.469064,0.445573,816.2697,694.0295,0.4598561,855.6876,694.0295,0.4598561,800.0804,694.0295,0.4598561
1765412175277,17814,-0.01845552,1.469064,0.445573,816.9224,694.3367,0.4599372,856.0159,694.3367,0.4599372,800.4186,694.3367,0.4599372
1765412175291,17815,-0.01845552,1.469064,0.445573,817.5934,694.6945,0.4600369,856.3525,694.6948,0.4600369,800.7672,694.6948,0.4600368
1765412175305,17816,-0.01845552,1.469064,0.445573,818.3813,695.3125,0.4601766,856.7463,695.3125,0.4601767,801.1779,695.3125,0.4601766
1765412175319,17817,-0.01845552,1.469064,0.445573,819.1022,695.9177,0.4603854,857.1018,695.9179,0.4603854,801.5586,695.9179,0.4603854
1765412175333,17818,-0.01845552,1.469064,0.445573,819.8792,696.3937,0.4605906,857.4861,696.3941,0.4605906,801.9677,696.3939,0.4605906
1765412175346,17819,-0.01845552,1.469064,0.445573,820.4743,696.7616,0.4607478,857.7805,696.7616,0.4607478,802.281,696.7614,0.4607478
1765412175361,17820,-0.01845552,1.469064,0.445573,821.148,696.8694,0.4608312,858.1194,696.8694,0.4608312,802.6299,696.8694,0.4608312
1765412175374,17821,-0.01845552,1.469064,0.445573,821.7863,696.9431,0.4608991,858.4413,696.9429,0.460899,802.96,696.9431,0.460899
1765412175388,17822,-0.01845552,1.469064,0.445573,822.4167,697.009,0.4609592,858.7595,697.009,0.4609592,803.2855,697.009,0.4609592
1765412175402,17823,-0.01845552,1.469064,0.445573,823.1761,696.9774,0.4609992,859.1448,696.9772,0.4609992,803.6756,696.9774,0.4609992
1765412175416,17824,-0.01845552,1.469064,0.445573,823.8025,696.9803,0.4610759,859.46,696.9805,0.4610759,804,696.9805,0.4610759
1765412175430,17825,-0.01845552,1.469064,0.445573,824.5988,696.7993,0.4611409,859.8627,696.7989,0.461141,804.4105,696.7993,0.4611409
1765412175444,17826,-0.01845552,1.469064,0.445573,825.5293,696.554,0.4611835,860.3353,696.5538,0.4611835,804.8881,696.5538,0.4611835
1765412175458,17827,-0.01845552,1.469064,0.445573,826.6984,696.0323,0.4611525,860.934,696.0321,0.4611525,805.4832,696.0323,0.4611525
1765412175472,17828,-0.01845552,1.469064,0.445573,827.8253,695.6733,0.4611432,861.5099,695.6735,0.4611432,806.058,695.6735,0.4611432
1765412175485,17829,-0.01845552,1.469064,0.445573,828.7908,695.3807,0.4611386,862.0031,695.3809,0.4611386,806.5507,695.3807,0.4611386
1765412175499,17830,-0.01845552,1.469064,0.445573,829.8811,695.1054,0.4611277,862.5605,695.1054,0.4611278,807.1067,695.1054,0.4611277
1765412175513,17831,-0.01845552,1.469064,0.445573,831.0349,694.8893,0.4611097,863.1506,694.8892,0.4611098,807.6946,694.8892,0.4611098
1765412175527,17832,-0.01845552,1.469064,0.445573,832.23,694.5658,0.4610581,863.7639,694.566,0.4610581,808.3018,694.5658,0.4610581
1765412175541,17833,-0.01845552,1.469064,0.445573,833.3563,694.2546,0.4609996,864.3425,694.2546,0.4609996,808.8733,694.2543,0.4609996
1765412175555,17834,-0.01845552,1.469064,0.445573,834.7108,694.0833,0.4609523,865.0369,694.0835,0.4609523,809.562,694.0833,0.4609523
1765412175569,17835,-0.01845552,1.469064,0.445573,835.9677,693.8224,0.4608811,865.6829,693.8226,0.460881,810.1995,693.8228,0.460881
1765412175583,17836,-0.01845552,1.469064,0.445573,837.282,693.5873,0.460798,866.3591,693.5876,0.4607981,810.8655,693.5873,0.460798
1765412175597,17837,-0.01845552,1.469064,0.445573,838.554,693.4855,0.4607203,867.0131,693.4858,0.4607204,811.5103,693.4858,0.4607203
1765412175610,17838,-0.01845552,1.469064,0.445573,839.8871,693.1359,0.4605986,867.7012,693.1357,0.4605986,812.1836,693.1359,0.4605986
1765412175624,17839,-0.01845552,1.469064,0.445573,841.199,693.0578,0.4605134,868.3761,693.0576,0.4605134,812.8483,693.0576,0.4605134
1765412175638,17840,-0.01845552,1.469064,0.445573,842.4494,692.8833,0.4604031,869.0212,692.8838,0.4604031,813.48,692.8838,0.4604031
1765412175652,17841,-0.01845552,1.469064,0.445573,843.6634,692.9106,0.4602915,869.6477,692.9109,0.4602916,814.0931,692.9106,0.4602915
1765412175666,17842,-0.01845552,1.469064,0.445573,844.7988,692.9885,0.4601842,870.2339,692.9885,0.4601842,814.6663,692.9883,0.4601842
1765412175680,17843,-0.01845552,1.469064,0.445573,845.9811,692.9479,0.4600585,870.8452,692.9477,0.4600584,815.2625,692.9477,0.4600584
1765412175694,17844,-0.01845552,1.469064,0.445573,847.0699,692.9715,0.4599431,871.408,692.9715,0.4599431,815.8114,692.9715,0.4599431
1765412175707,17845,-0.01845552,1.469064,0.445573,848.0875,692.931,0.4598166,871.9352,692.931,0.4598166,816.3232,692.931,0.4598166
1765412175722,17846,-0.01845552,1.469064,0.445573,848.9268,692.7719,0.4596723,872.3725,692.7721,0.4596723,816.7431,692.7719,0.4596723
1765412175735,17847,-0.01845552,1.469064,0.445573,849.7081,692.4741,0.4595056,872.7814,692.4741,0.4595056,817.1318,692.4741,0.4595056
1765412175749,17848,-0.01845552,1.469064,0.445573,850.5903,692.0654,0.4593238,873.2429,692.0652,0.4593238,817.5713,692.0654,0.4593238
1765412175763,17849,-0.01845552,1.469064,0.445573,851.4647,691.7388,0.4591631,873.6991,691.7388,0.4591631,818.008,691.739,0.4591631
1765412175777,17850,-0.01845552,1.469064,0.445573,852.2418,691.6837,0.4590561,874.1024,691.6835,0.4590561,818.3983,691.6839,0.4590561
1765412175790,17851,-0.01845552,1.469064,0.445573,853.0651,691.5128,0.4589487,874.5292,691.5128,0.4589487,818.8121,691.5128,0.4589487
1765412175804,17852,-0.01845552,1.469064,0.445573,853.9281,691.4705,0.458878,874.9741,691.4702,0.458878,819.2485,691.4705,0.458878
