unix_ms,frame,world_pos_x,world_pos_y,world_pos_z,center_screen_pos_x,center_screen_pos_y,center_screen_pos_z,left_screen_pos_x,left_screen_pos_y,left_screen_pos_z,right_screen_pos_x,right_screen_pos_y,right_screen_pos_z,video_x,video_y
1765412163749,16984,-0.007714838,1.625053,0.3976301,884.3937,937.4888,0.3940917,895.1094,937.4888,0.3940916,830.2228,937.4891,0.3940917,1534.3121147925485,622.8392873015453
1765412163777,16986,-0.008018374,1.626488,0.3968615,884.8535,939.7712,0.3932672,895.4122,939.7712,0.3932672,830.3895,939.7715,0.3932672,1535.486024384776,618.3222361804301
1765412163805,16988,-0.01033225,1.623746,0.3975697,881.478,933.6694,0.3938335,893.642,933.6694,0.3938335,828.7128,933.6694,0.3938335,1528.622282386821,630.3975195707421
1765412163847,16991,-0.01412454,1.621131,0.3989179,874.0515,928.0192,0.3950189,889.7529,928.0192,0.3950188,825.0186,928.0193,0.3950189,1513.5417425298588,641.5775445098311
1765412163874,16993,-0.01536663,1.619467,0.4021877,870.0192,925.0923,0.3981388,887.4404,925.0923,0.3981388,823.2134,925.0923,0.3981388,1504.574637494401,647.3687822608488
1765412163916,16996,-0.01734997,1.610942,0.4091381,864.293,910.3311,0.4048898,883.9814,910.3312,0.4048898,820.8253,910.3312,0.4048898,1491.163143003381,676.5811357541395
1765412163944,16998,-0.01251519,1.617342,0.4016328,874.7829,925.3455,0.3972672,889.9431,925.3456,0.3972672,825.5751,925.3456,0.3972672,1514.2796553506582,646.8691882128905
1765412163971,17000,-0.009406008,1.621444,0.4016398,880.7808,934.6256,0.3971487,893.0151,934.6256,0.3971487,828.6279,934.6254,0.3971488,1526.1911444501143,628.5046026784837
1765412164013,17003,-0.009406008,1.621444,0.4016398,882.8572,933.9671,0.397092,894.0798,933.9671,0.397092,829.6834,933.9671,0.397092,1530.3199585005875,629.8086229283508
1765412164041,17005,-0.009406008,1.621444,0.4016398,885.0645,932.3719,0.3972328,895.1954,932.3719,0.3972328,830.8218,932.3723,0.3972328,1534.6462765287265,632.9665680631435
1765412164082,17008,-0.009406008,1.621444,0.4016398,887.0624,931.1937,0.3973101,896.2092,931.1937,0.3973101,831.8481,931.1937,0.3973101,1538.5777767760794,635.2991284205755
1765412164110,17010,-0.009406008,1.621444,0.4016398,886.443,930.5481,0.3975223,895.8758,930.5481,0.3975222,831.5491,930.5481,0.3975222,1537.28499178414,636.5766509049988
1765412164138,17012,-0.009406008,1.621444,0.4016398,884.3734,929.4885,0.3978703,894.7909,929.4882,0.3978703,830.5205,929.4885,0.3978703,1533.0780699070428,638.6736245487059
1765412164180,17015,-0.009406008,1.621444,0.4016398,880.0803,927.8471,0.3983856,892.5575,927.8471,0.3983856,828.3701,927.8471,0.3983856,1524.4175335097573,641.9200985996051
1765412164207,17017,-0.009406008,1.621444,0.4016398,876.808,927.3262,0.3989148,890.8442,927.3264,0.3989147,826.742,927.3262,0.3989148,1517.773711398723,642.9494687208232
1765412164249,17020,-0.009406008,1.621444,0.4016398,873.488,924.6478,0.3994395,889.107,924.6478,0.3994394,825.0891,924.6481,0.3994394,1511.03749087076,648.2496759374828
1765412164277,17022,-0.009406008,1.621444,0.4016398,873.4981,922.7067,0.3996268,889.0972,922.7067,0.3996268,825.1092,922.707,0.3996268,1510.9997415800356,652.0914384551315
1765412164305,17024,-0.009406008,1.621444,0.4016398,875.5673,921.764,0.3996797,890.1494,921.764,0.3996797,826.1699,921.7643,0.3996797,1515.0801198369988,653.9579305303221
1765412164346,17027,-0.009406008,1.621444,0.4016398,879.9545,918.0734,0.3993111,892.4189,918.0737,0.3993111,828.3804,918.0734,0.3993111,1523.8813421470945,661.2632349777057
1765412164374,17029,-0.009406008,1.621444,0.4016398,881.5161,919.0598,0.3989142,893.248,919.0598,0.3989142,829.1458,919.0598,0.3989142,1527.0963241550107,659.312147346058
1765412164415,17032,-0.009406008,1.621444,0.4016398,880.7285,924.4623,0.3987549,892.8587,924.462,0.3987549,828.7308,924.462,0.3987548,1525.5859786240014,648.6199993695427
1765412164444,17034,-0.009406008,1.621444,0.4016398,879.55,926.1831,0.3987018,892.2613,926.1831,0.3987018,828.1249,926.1831,0.3987018,1523.2691368610485,645.2132347888612
1765412164471,17036,-0.009406008,1.621444,0.4016398,877.7388,927.0096,0.3988116,891.3277,927.0096,0.3988116,827.2089,927.0092,0.3988116,1519.6486846897271,643.5768043955759
1765412164513,17039,-0.009406008,1.621444,0.4016398,874.9747,926.7015,0.3990608,889.8965,926.7015,0.3990608,825.8177,926.7015,0.3990608,1514.098771313429,644.1855977170087
1765412164541,17041,-0.009406008,1.621444,0.4016398,873.1505,924.8214,0.3993099,888.945,924.8214,0.3993099,824.9063,924.8216,0.3993099,1510.4092593674923,647.9059798255923
1765412164582,17044,-0.009406008,1.621444,0.4016398,870.9807,922.4121,0.3997195,887.8044,922.4121,0.3997195,823.8313,922.4121,0.3997195,1505.9865184331602,652.6736086358014
1765412164610,17046,-0.009406008,1.621444,0.4016398,869.7729,921.809,0.4000607,887.1605,921.8093,0.4000606,823.2419,921.8093,0.4000606,1503.4896609190193,653.8662079536648
1765412164638,17048,-0.009406008,1.621444,0.4016398,868.8554,921.488,0.4001724,886.6831,921.488,0.4001724,822.7823,921.4877,0.4001723,1501.6384257272784,654.5017856632346
1765412164680,17051,-0.009406008,1.621444,0.4016398,867.6824,922.1678,0.400005,886.0975,922.1678,0.400005,822.1701,922.1678,0.400005,1499.3674783570336,653.1559402506489
1765412164708,17053,-0.009406008,1.621444,0.4016398,867.1888,923.5762,0.399822,885.8601,923.5764,0.3998221,821.9034,923.5762,0.399822,1498.4466970328401,650.3679155372647
1765412164749,17056,-0.009406008,1.621444,0.4016398,866.5528,924.4628,0.3994981,885.5614,924.4628,0.3994981,821.5529,924.4628,0.3994981,1497.2882727759095,648.6133716703953
1765412164777,17058,-0.009406008,1.621444,0.4016398,866.855,925.0677,0.3990839,885.7488,925.0677,0.3990839,821.6739,925.0674,0.3990839,1498.0148995645768,647.4163005308285
1765412164805,17060,-0.009406008,1.621444,0.4016398,867.9128,926.6515,0.398771,886.3141,926.6513,0.3987711,822.1888,926.651,0.398771,1500.2068313874468,644.2824757283813
1765412164847,17063,-0.009406008,1.621444,0.4016398,869.5714,929.5626,0.3984968,887.183,929.5626,0.3984968,823.0136,929.5626,0.3984968,1503.5758997317002,638.5211151397109
1765412164874,17065,-0.01661719,1.639353,0.402516,855.8472,966.2333,0.3989514,880.1392,966.2333,0.3989514,816.043,966.2338,0.3989514,1476.2564360741712,565.9386512587485
1765412164916,17068,0.03726209,1.710219,0.3716515,974.9361,1123.498,0.3691352,943.5312,1123.498,0.3691352,874.2577,1123.498,0.3691352,1722.059446721194,254.72870072696378
1765412164944,17070,0.09245674,1.732216,0.3737998,1092.862,1168.09,0.3732141,1003.362,1168.09,0.3732141,934.8459,1168.09,0.3732141,1954.0674335657952,166.51485572649062
1765412164972,17072,0.1599335,1.731735,0.3759269,1234.5,1162.075,0.3782084,1075.226,1162.075,0.3782084,1007.615,1162.075,0.3782084,2232.744760395814,178.46924773869887
1765412165013,17075,0.185066,1.637871,0.4388751,1220.813,946.1069,0.4440122,1063.227,946.1069,0.4440122,1005.636,946.1068,0.4440122,2186.242851255518,605.8988053228384
1765412165041,17077,0.1360761,1.594685,0.4574426,1124.534,865.9882,0.4610248,1013.008,865.9882,0.4610248,957.5416,865.9884,0.4610248,1991.5124520685142,764.432717473283
1765412165083,17080,0.03216085,1.541794,0.4566072,949.9103,777.0909,0.4575425,924.0611,777.0909,0.4575425,868.1728,777.0906,0.4575425,1646.6028971117,940.314211052149
1765412165110,17082,-0.04617682,1.533664,0.3996018,814.014,745.3868,0.3985085,858.8161,745.3868,0.3985085,794.6486,745.3868,0.3985086,1393.5978676708128,1003.0169523988516
1765412165138,17084,-0.08934104,1.483051,0.3427492,709.1168,601.9342,0.3396956,810.8134,601.9338,0.3396956,735.5363,601.9338,0.3396956,1207.470178339601,1286.9018216007967
1765412165180,17087,0.01869169,1.634608,0.3552096,962.6667,948.0247,0.3535928,938.7893,948.025,0.3535928,866.4708,948.025,0.3535928,1703.694066675596,602.0165376437008
1765412165207,17089,0.05189961,1.680234,0.3905746,1017.396,1043.203,0.389658,963.3857,1043.202,0.389658,897.7607,1043.203,0.389658,1799.0623533281357,413.6619592391339
1765412165249,17092,0.1563597,1.656711,0.4269987,1189.018,993.0535,0.4298482,1047.943,993.0535,0.4298482,988.4537,993.0531,0.4298482,2126.9679319539246,512.972879551799
1765412165277,17094,0.203623,1.600159,0.4360886,1263.228,881.0164,0.4418271,1085.026,881.0164,0.4418271,1027.15,881.0162,0.4418271,2270.78421728511,734.7391197234908
1765412165305,17096,0.2052211,1.564554,0.4571398,1243.999,816.9462,0.4640488,1073.822,816.9459,0.4640488,1018.718,816.9462,0.4640488,2227.3453502716607,861.537865668372
1765412165346,17099,0.09410012,1.487922,0.4984681,1029.187,705.0032,0.5049788,961.9124,705.0034,0.5049788,911.274,705.0032,0.5049787,1793.3933044502555,1083.0138829922566
1765412165374,17101,-0.01057835,1.415019,0.4456962,867.0122,547.9982,0.4483735,882.3073,547.9982,0.4483735,825.2761,547.9982,0.4483735,1484.7185768309346,1393.6990310521192
1765412165416,17104,-0.03863086,1.485487,0.4129521,814.0467,652.6385,0.4127769,857.7238,652.6383,0.4127769,795.7743,652.6385,0.412777,1389.3742223955815,1186.5813609920797
1765412165444,17106,-0.04595091,1.529575,0.4108436,795.77,737.0505,0.4087492,848.6974,737.0505,0.4087492,786.1375,737.0505,0.4087492,1354.360334378628,1019.5089229036557
1765412165471,17108,-0.01591362,1.613818,0.3944162,857.8476,904.9788,0.3921384,881.7174,904.9788,0.3921384,816.5076,904.9788,0.3921384,1482.3844295533252,687.1728868716832
1765412165513,17111,0.1162066,1.687169,0.3770932,1138.643,1069.074,0.3778067,1026.32,1069.075,0.3778067,958.6368,1069.075,0.3778067,2043.1076370578453,362.4983660000512
1765412165541,17113,0.1828414,1.668541,0.4150498,1235.477,1019.989,0.417596,1072.536,1019.989,0.417596,1011.302,1019.989,0.4175959,2222.331944850148,459.6799129036742
1765412165583,17116,0.1828494,1.565929,0.4847677,1177.74,832.7465,0.4892614,1038.573,832.7465,0.4892614,986.3077,832.7465,0.4892614,2090.653575823024,830.2414062179594
1765412165610,17118,0.1263769,1.497491,0.5067037,1074.903,724.7518,0.5109613,984.9572,724.7518,0.5109613,934.9117,724.7521,0.5109612,1882.754595839051,1043.9443477407883
1765412165638,17120,0.05777124,1.439886,0.4816228,974.3604,614.9016,0.483892,935.0231,614.9018,0.483892,882.178,614.9018,0.483892,1689.1328733471792,1261.3217906907078
1765412165680,17123,-0.04339217,1.418117,0.3944018,799.2275,507.7274,0.3925472,851.7537,507.7277,0.3925472,786.6118,507.7277,0.3925472,1366.2420979094252,1473.3801258230942
1765412165708,17125,-0.04809428,1.425966,0.3490009,782.3958,479.6588,0.3461544,847.5252,479.659,0.3461544,773.6526,479.659,0.3461544,1349.848349139533,1528.9299665688104
1765412165749,17128,-0.05963255,1.550784,0.3641014,760.6466,772.7794,0.3578244,835.2161,772.7794,0.3578244,763.7528,772.779,0.3578244,1302.077448179734,948.7859924823833
1765412165777,17130,0.0009042621,1.634995,0.3678389,893.5862,968.2566,0.3623623,902.6437,968.257,0.3623623,832.0754,968.2566,0.3623623,1563.5248491287687,561.9489589772786
1765412165805,17132,0.08326495,1.667798,0.3924062,1050.866,1040.612,0.3890846,980.5229,1040.612,0.3890846,914.8013,1040.612,0.3890846,1865.5178794548567,418.7998590807997
1765412165846,17135,0.1606956,1.620108,0.4575697,1148.394,936.5718,0.4590085,1025.312,936.572,0.4590085,969.6022,936.572,0.4590085,2039.2160841301388,624.7437958879796
1765412165874,17137,0.1522952,1.549581,0.4899822,1113.647,816.8544,0.4931633,1005.642,816.8544,0.4931633,953.7903,816.8544,0.4931633,1962.954755063436,861.6718294444306
1765412165916,17140,0.07089368,1.458091,0.4975936,981.256,668.7792,0.5008062,937.6513,668.7792,0.5008062,886.5911,668.779,0.5008062,1699.3175570036155,1154.6910069587354
1765412165944,17142,0.009478174,1.427115,0.4554283,889.5038,589.3628,0.456837,893.2625,589.3625,0.456837,837.2878,589.3628,0.456837,1527.1956041065228,1311.8395711078635
1765412165971,17144,-0.04333798,1.428814,0.4136137,794.2941,556.9343,0.4119895,847.6978,556.9343,0.4119895,785.6299,556.9343,0.4119895,1350.5075725031822,1375.9890346353222
1765412166013,17147,-0.07117097,1.450834,0.3391246,721.186,535.4095,0.3343517,817.5771,535.4098,0.3343518,741.0969,535.4095,0.3343517,1233.7073593655325,1418.5688846081266
1765412166041,17149,-0.06601319,1.530543,0.3589005,739.8717,738.0694,0.3520643,825.1936,738.0694,0.3520643,752.5612,738.0694,0.3520643,1263.2164061946498,1017.4760979930186
1765412166082,17152,0.006608039,1.634031,0.3820253,901.8041,980.4984,0.3747767,905.6708,980.4987,0.3747767,837.44,980.4987,0.3747767,1575.2618368229546,537.7226309465409
1765412166110,17154,0.08752525,1.653796,0.4051434,1056.482,1022.833,0.399751,982.5133,1022.833,0.399751,918.5452,1022.833,0.399751,1873.2386384476522,453.98892043135584
1765412166138,17156,0.1519593,1.636193,0.4335265,1157.066,981.6212,0.4315049,1031.515,981.6214,0.4315049,972.2545,981.6214,0.4315049,2063.2643954891223,535.5876069851845
1765412166180,17159,0.1553881,1.525398,0.4922732,1120.366,785.2658,0.4952137,1008.965,785.2658,0.4952137,957.3284,785.2656,0.4952137,1975.8449166346513,924.1933751158431
1765412166208,17161,0.09301473,1.479581,0.5045774,1016.752,712.2335,0.5073398,955.446,712.2333,0.5073398,905.0432,712.2335,0.5073398,1768.3167455065916,1068.7002028606125
1765412166249,17164,0.03543051,1.4016,0.4689545,935.0251,561.3141,0.471063,915.6591,561.3137,0.471063,861.3749,561.3139,0.471063,1614.049525876772,1367.3684313240449
1765412166277,17166,-0.02756557,1.416619,0.4300726,827.8361,556.4692,0.428932,863.5975,556.4692,0.428932,803.9813,556.4692,0.428932,1412.164003675271,1376.920538071788
1765412166305,17168,-0.06960222,1.42662,0.365608,734.9188,519.3573,0.3621098,821.6573,519.357,0.3621098,751.0398,519.3573,0.3621098,1249.5317869231183,1450.3429451698069
1765412166346,17171,-0.06121204,1.514145,0.3752599,754.9782,716.5858,0.3685127,831.2856,716.5858,0.3685127,761.8951,716.586,0.3685127,1286.8429659469618,1060.0000324047942
1765412166375,17173,-0.0442399,1.57389,0.3779731,792.6783,846.3458,0.3699797,850.3966,846.3458,0.3699797,781.2813,846.3458,0.3699797,1360.9352754285874,803.1959831810511
1765412166416,17176,0.02902058,1.643198,0.3929647,941.9446,998.3527,0.3863142,925.1465,998.353,0.3863142,858.9535,998.353,0.3863142,1650.7830042292599,502.3993767478655
1765412166444,17178,0.09157002,1.65193,0.4134133,1054.944,1008.303,0.4095852,980.96,1008.303,0.4095852,918.5278,1008.303,0.4095853,1867.2170988203825,482.74520479347393
1765412166471,17180,0.1097036,1.617135,0.4586374,1061.358,931.374,0.4575383,980.9636,931.3738,0.4575384,925.0747,931.3738,0.4575384,1867.2411043172049,635.0012673618919
1765412166513,17183,0.09369265,1.510336,0.498079,1016.71,750.5599,0.4996616,955.8115,750.5601,0.4996616,904.6343,750.5599,0.4996616,1769.7290885607654,992.8451552744748
1765412166541,17185,0.05507386,1.451463,0.4955226,955.8223,652.2821,0.4971523,924.8533,652.2821,0.4971523,873.4177,652.2821,0.4971523,1649.69121321814,1187.3327460066955
1765412166582,17188,-0.008563749,1.393054,0.4482023,855.3875,515.78,0.4472222,876.4454,515.78,0.4472223,819.2674,515.78,0.4472222,1461.991318595187,1457.4603137431739
1765412166610,17190,-0.05920056,1.41166,0.3986402,754.5544,500.4697,0.3939093,828.8323,500.4695,0.3939093,763.9156,500.4695,0.3939093,1277.3577000764199,1487.7295017671095
1765412166638,17192,-0.06923787,1.43385,0.3647499,721.7394,510.6786,0.357788,815.3549,510.6789,0.357788,743.8843,510.6786,0.357788,1225.0932697218957,1467.5140344756232
1765412166680,17195,-0.06651071,1.524991,0.3738546,728.4338,716.7532,0.3649697,818.0696,716.7532,0.3649697,748.0055,716.7532,0.3649697,1235.5935122286908,1059.6595833918807
1765412166708,17197,-0.02985409,1.590338,0.3833877,809.981,863.5679,0.3756724,858.7072,863.5682,0.3756725,790.6391,863.5682,0.3756724,1393.1601397804375,769.1156492545238
1765412166749,17200,0.06766321,1.637341,0.4046243,1002.693,965.9811,0.4006754,954.9766,965.9814,0.4006753,891.1562,965.9811,0.4006754,1766.463356969074,566.4889369083676
1765412166777,17202,0.100153,1.612696,0.4464802,1041.414,913.2374,0.4446656,971.5894,913.2374,0.4446655,914.0826,913.2372,0.4446656,1830.891896865137,670.8898285722826
1765412166805,17204,0.1164648,1.535656,0.4817253,1052.207,778.8923,0.4816792,974.8904,778.8923,0.4816793,921.8026,778.8923,0.4816792,1843.7101639163527,936.7840684569715
1765412166847,17207,0.06288636,1.442364,0.4970208,960.5916,628.9313,0.4963271,927.3311,628.9315,0.4963271,875.8099,628.9313,0.4963271,1659.3027552119306,1233.5492947546716
1765412166874,17209,0.02131481,1.381497,0.4656635,899.721,505.818,0.4639161,898.052,505.818,0.4639161,842.9316,505.8178,0.4639161,1545.7793910900828,1477.191753494964
1765412166916,17212,-0.05398313,1.364598,0.391308,762.4418,394.0145,0.3860261,833.5222,394.0143,0.3860261,767.2798,394.0145,0.3860261,1295.5582466066467,1698.4258138098298
1765412166944,17214,-0.05987015,1.377808,0.3787723,746.8653,404.6065,0.3717586,826.8405,404.6065,0.3717586,758.0558,404.6065,0.3717586,1269.6463513216856,1677.4574173920905
1765412166971,17216,-0.06857701,1.429781,0.3933004,730.1241,530.9862,0.3846308,817.142,530.9862,0.3846308,750.6592,530.9857,0.3846308,1232.0206921528973,1427.3236457319529
1765412167013,17219,-0.04658468,1.552278,0.3979658,772.2984,796.9982,0.3882214,838.3674,796.9979,0.3882214,772.4996,796.9982,0.3882214,1314.2944987345695,900.8556122113112
1765412167041,17221,0.01202103,1.610309,0.4115808,883.789,925.8065,0.4027882,894.1002,925.8065,0.4027882,830.6145,925.8065,0.4027882,1530.4001318787973,645.9598618431858
1765412167082,17224,0.09287456,1.648695,0.4063121,1043.288,1012.147,0.3997411,975.778,1012.147,0.3997411,911.8084,1012.147,0.3997411,1847.1216698263722,475.13368841970805
1765412167110,17226,0.09351839,1.629396,0.4421239,1027.333,966.8301,0.4364181,964.9437,966.8301,0.4364181,906.35,966.8298,0.4364181,1805.113988602153,564.8161041771061
1765412167138,17228,0.07855387,1.565093,0.4681842,992.1868,847.6464,0.4645043,945.2275,847.6469,0.4645043,890.1768,847.6464,0.4645043,1728.6734339013944,800.6864366870261
1765412167180,17231,0.00688161,1.489864,0.4665192,872.731,709.6108,0.4624349,884.36,709.6105,0.4624349,829.063,709.6103,0.4624349,1492.6575001277977,1073.8420339802424
1765412167208,17233,-0.01467262,1.448122,0.4464003,837.096,621.0578,0.4420081,867.4435,621.0575,0.4420081,809.591,621.0578,0.442008,1427.0697129100884,1249.0918909374564
1765412167249,17236,-0.01792486,1.463681,0.4493942,828.0877,647.5638,0.443865,862.7232,647.5638,0.443865,805.1127,647.564,0.443865,1408.7617198859482,1196.6281213506034
1765412167277,17238,-0.01429188,1.462487,0.4513432,831.4427,647.339,0.4457688,864.3132,647.3393,0.4457687,806.9487,647.339,0.4457688,1414.9275025797958,1197.0735444038191
1765412167306,17240,-0.01845552,1.469064,0.445573,823.5936,657.2509,0.4396075,860.7076,657.2509,0.4396075,802.5391,657.2509,0.4396074,1400.944296147108,1177.4542983291158
1765412167346,17243,-0.01845552,1.469064,0.445573,825.3477,658.274,0.4396445,861.6008,658.2742,0.4396445,803.4371,658.2742,0.4396445,1404.4078423488195,1175.4296298374118
1765412167375,17245,-0.01845552,1.469064,0.445573,826.3229,657.5509,0.439709,862.0944,657.5509,0.439709,803.9393,657.5509,0.439709,1406.3220348263578,1176.8615056025892
1765412167416,17248,-0.01845552,1.469064,0.445573,828.9064,655.3463,0.4399356,863.3986,655.3466,0.4399356,805.2734,655.3466,0.4399356,1411.3797915642551,1181.2250943114873
1765412167444,17250,-0.01845552,1.469064,0.445573,830.2479,653.7116,0.4400889,864.0732,653.7114,0.4400889,805.9684,653.7116,0.4400889,1413.995990765141,1184.4619014483333
1765412167471,17252,-0.01845552,1.469064,0.445573,831.22,653.6064,0.4403273,864.5539,653.6064,0.4403273,806.4805,653.6066,0.4403274,1415.8600784691373,1184.6700467191242
1765412167513,17255,-0.01845552,1.469064,0.445573,831.8033,655.478,0.4407529,864.8237,655.4782,0.4407529,806.8063,655.478,0.4407529,1416.906073210546,1180.9656204970274
1765412167541,17257,-0.01845552,1.469064,0.445573,831.4283,656.5384,0.4409247,864.6209,656.5381,0.4409247,806.6262,656.5381,0.4409247,1416.1195104171381,1178.867756712426
1765412167582,17260,-0.01845552,1.469064,0.445573,830.6943,658.1455,0.4410805,864.2358,658.1458,0.4410805,806.2617,658.1458,0.4410805,1414.6259472620127,1175.6855769056344
1765412167610,17262,-0.01845552,1.469064,0.445573,831.6273,657.5332,0.440851,864.7274,657.5332,0.440851,806.723,657.5332,0.440851,1416.5323696198823,1176.8983570321257
1765412167638,17264,-0.01845552,1.469064,0.445573,833.0533,656.4713,0.4405284,865.4766,656.4713,0.4405284,807.4297,656.4716,0.4405284,1419.4377802507174,1179.0005568659567
1765412167680,17267,-0.01845552,1.469064,0.445573,836.2537,658.8014,0.4404688,867.1146,658.8011,0.4404688,809.0599,658.8014,0.4404688,1425.7893653589344,1174.3906160040563
1765412167708,17269,-0.01845552,1.469064,0.445573,840.4498,659.1115,0.4400573,869.2842,659.1115,0.4400572,811.1752,659.1115,0.4400573,1434.2026698154257,1173.7777810182497
1765412167749,17272,-0.01845552,1.469064,0.445573,847.6782,662.1298,0.4399715,872.9804,662.13,0.4399715,814.8601,662.1298,0.4399715,1448.5355194625224,1167.8062076839954
1765412167777,17274,-0.01845552,1.469064,0.445573,852.1569,664.7586,0.4399363,875.2694,664.7586,0.4399363,817.1445,664.7589,0.4399362,1457.411534390176,1162.6053404688655
1765412167805,17276,-0.01845552,1.469064,0.445573,855.3938,664.9468,0.4395275,876.9491,664.9468,0.4395275,818.7701,664.9468,0.4395275,1463.9251047528212,1162.2340215581396
1765412167846,17279,-0.01845552,1.469064,0.445573,856.9839,663.1401,0.4386942,877.8163,663.1401,0.4386942,819.5267,663.1401,0.4386942,1467.288196851563,1165.8103896999587
1765412167874,17281,-0.01845552,1.469064,0.445573,856.8508,663.1223,0.438174,877.783,663.1225,0.438174,819.4241,663.1223,0.438174,1467.1590673336946,1165.8452000946677
1765412167916,17284,-0.01845552,1.469064,0.445573,856.1562,665.2813,0.4376419,877.4637,665.2813,0.4376419,819.034,665.281,0.4376419,1465.920593583,1161.572344503243
1765412167944,17286,-0.01845552,1.469064,0.445573,855.9157,666.3963,0.4373044,877.3635,666.3965,0.4373044,818.8887,666.3965,0.4373044,1465.5318891639981,1159.36510347283
1765412167971,17288,-0.01845552,1.469064,0.445573,856.3961,666.8382,0.4368241,877.6409,666.8382,0.4368241,819.1018,666.8384,0.4368241,1466.6075421713226,1158.4910952932457
1765412168013,17291,-0.01845552,1.469064,0.445573,858.976,666.251,0.4359729,879.0153,666.251,0.435973,820.3619,666.2507,0.4359729,1471.9373115791375,1159.6542147182906
1765412168041,17293,-0.01845552,1.469064,0.445573,859.5793,665.2073,0.4353905,879.3626,665.207,0.4353905,820.6307,665.2068,0.4353906,1473.2842190656938,1161.7207095678668
1765412168083,17296,-0.01845552,1.469064,0.445573,857.952,665.0397,0.4347514,878.5749,665.0399,0.4347514,819.7567,665.0397,0.4347515,1470.229672371768,1162.0508845731047
1765412168110,17298,-0.01845552,1.469064,0.445573,856.3481,666.4623,0.4346008,877.7662,666.4623,0.4346009,818.9276,666.4623,0.4346008,1467.0934836447072,1159.2351523773914
1765412168138,17300,-0.01845552,1.469064,0.445573,855.4976,668.2445,0.4346789,877.3266,668.2445,0.4346789,818.4987,668.2443,0.4346789,1465.3885558425275,1155.7075695154954
1765412168180,17303,-0.01845552,1.469064,0.445573,856.855,670.3091,0.4346229,878.0234,670.3089,0.4346229,819.1879,670.309,0.4346229,1468.0903598325158,1151.6222500825736
1765412168208,17305,-0.01845552,1.469064,0.445573,858.1559,671.936,0.4347756,878.6774,671.9357,0.4347756,819.8624,671.9357,0.4347757,1470.626249740629,1148.4029863977348
1765412168249,17308,-0.01845552,1.469064,0.445573,858.7729,672.2943,0.4350086,878.9767,672.2943,0.4350085,820.1932,672.2943,0.4350086,1471.7868381267008,1147.693462486798
1765412168277,17310,-0.01845552,1.469064,0.445573,858.5798,670.7723,0.435012,878.8778,670.7726,0.435012,820.0948,670.7726,0.435012,1471.4035192121858,1150.7050989951676
1765412168305,17312,-0.01845552,1.469064,0.445573,858.2864,670.4358,0.4352774,878.71,670.4358,0.4352774,819.963,670.436,0.4352774,1470.7528629287704,1151.3715678743351
1765412168346,17315,-0.01845552,1.469064,0.445573,859.3314,671.3569,0.4359491,879.1984,671.3567,0.4359491,820.5417,671.3567,0.4359491,1472.6466759810874,1149.549286693762
1765412168375,17317,-0.01845552,1.469064,0.445573,860.6646,671.6704,0.4364884,879.8428,671.6702,0.4364884,821.2587,671.6704,0.4364884,1475.1455101877484,1148.9292619609755
1765412168416,17320,-0.01845552,1.469064,0.445573,861.9324,671.3909,0.4374282,880.4271,671.3906,0.4374282,821.9689,671.3906,0.4374282,1477.4113641184645,1149.4830421450672
1765412168444,17322,-0.01845552,1.469064,0.445573,861.861,670.8951,0.4381319,880.3438,670.8948,0.4381319,821.9794,670.8948,0.4381319,1477.0884054275498,1150.46425766306
1765412168472,17324,-0.01845552,1.469064,0.445573,861.9687,668.895,0.4386428,880.3647,668.8953,0.4386428,822.0684,668.8953,0.4386427,1477.1697132146442,1154.4216250028774
1765412168513,17327,-0.01845552,1.469064,0.445573,864.8656,665.0371,0.4389075,881.8263,665.0371,0.4389075,823.5651,665.0371,0.4389075,1482.8380567225377,1162.0586738289533
1765412168541,17329,-0.01845552,1.469064,0.445573,867.822,663.9429,0.4389454,883.3332,663.9429,0.4389454,825.077,663.9429,0.4389454,1488.6817051152398,1164.2253246646796
1765412168583,17332,-0.01845552,1.469064,0.445573,877.4533,665.903,0.4393542,888.2236,665.903,0.4393542,830.0215,665.903,0.4393542,1507.6456003157964,1160.3493316774839
1765412168610,17334,-0.01845552,1.469064,0.445573,885.5758,666.1141,0.4391543,892.384,666.1141,0.4391543,834.1554,666.1141,0.4391543,1523.7789063090838,1159.9344045644552
1765412168638,17336,-0.01845552,1.469064,0.445573,892.4636,664.7159,0.4384489,895.9474,664.7156,0.4384489,837.6253,664.7161,0.4384489,1537.5973565901952,1162.7047387930136
1765412168680,17339,-0.01845552,1.469064,0.445573,897.0068,661.9998,0.4373576,898.3399,661.9998,0.4373576,839.8722,661.9996,0.4373576,1546.8754250261297,1168.0814258934793
1765412168708,17341,-0.01845552,1.469064,0.445573,893.8948,664.5134,0.4374375,896.7455,664.5131,0.4374375,838.2886,664.5134,0.4374375,1540.6922810020026,1163.1060726668609
1765412168749,17344,-0.01845552,1.469064,0.445573,888.0826,670.1339,0.4379459,893.7442,670.1341,0.4379459,835.355,670.1341,0.4379459,1529.0530088967205,1151.979076441193
1765412168777,17346,-0.01845552,1.469064,0.445573,884.2995,674.0874,0.4385642,891.7714,674.0874,0.4385642,833.4646,674.0876,0.4385642,1521.402305091986,1144.1534550560345
1765412168805,17348,-0.01845552,1.469064,0.445573,881.511,677.1176,0.4392736,890.3006,677.1176,0.4392736,832.088,677.1178,0.4392736,1515.6983936458134,1138.1551536562263
